latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-35.189,-72.084,334.7,1.9,1.4,2016-12-15,0530,A,96,6.0NRT,290.2,89.7,N
-35.193,-72.063,381.5,1.9,1.3,2016-12-15,0530,A,100,6.0NRT,298.2,407.5,N
-35.202,-72.023,391.6,1.9,1.3,2016-12-15,0530,A,100,6.0NRT,301.2,526.2,N
-35.206,-72.003,370.9,1.9,1.3,2016-12-15,0530,A,100,6.0NRT,294.8,303.1,N
-35.171,-72.062,306.9,1.9,1.3,2016-12-15,0530,A,56,6.0NRT,292.2,19.5,N
-35.175,-72.043,316.3,1.9,1.3,2016-12-15,0530,A,84,6.0NRT,293.8,35.3,N
-35.183,-72.067,376.3,1.9,1.3,2016-12-15,0530,A,100,6.0NRT,297.4,355,N
-35.187,-72.047,332.3,1.9,1.3,2016-12-15,0530,A,95,6.0NRT,294.8,76.3,N
-35.195,-72.071,338.6,1.9,1.3,2016-12-15,0530,A,100,6.0NRT,294.8,103.3,N
-35.203,-72.031,364.2,1.9,1.3,2016-12-15,0530,A,100,6.0NRT,294.3,248.7,N
-35.207,-72.011,396.4,1.9,1.3,2016-12-15,0530,A,100,6.0NRT,303.1,592.2,N
-35.202,-72.096,308.2,1.9,1.4,2016-12-15,0530,A,50,6.0NRT,288.3,23.2,N
-35.207,-72.075,327.8,1.9,1.3,2016-12-15,0530,A,100,6.0NRT,292.9,68.6,N
-36.11,-72.466,309.9,1.9,1.4,2016-12-15,0530,A,56,6.0NRT,289.3,25.9,N
-36.139,-72.453,307.8,1.9,1.4,2016-12-15,0530,A,21,6.0NRT,288.5,21.3,N
10.218,-64.599,300.3,4.2,1.9,2016-12-15,0515,A,25,6.0NRT,288.9,28.2,N
10.756,-71.516,302.1,2.8,1.6,2016-12-15,0655,A,46,6.0NRT,292,16.5,N
-31.521,-53.731,312.9,1.9,1.4,2016-12-15,1315,T,42,6.0NRT,299.2,10.8,D
-31.781,-52.485,318,1.6,1.2,2016-12-15,1315,T,59,6.0NRT,298.3,17.8,D
-31.792,-52.487,316.7,1.6,1.2,2016-12-15,1315,T,47,6.0NRT,297.8,15.7,D
-3.02,-41.198,318.4,1,1,2016-12-15,1310,T,74,6.0NRT,285,10.8,D
-3.705,-38.748,327.8,1.1,1,2016-12-15,1310,T,76,6.0NRT,290.6,22,D
-3.706,-38.738,339.4,1.1,1,2016-12-15,1310,T,89,6.0NRT,292.7,38.3,D
-3.077,-43.282,321.6,1.2,1.1,2016-12-15,1310,T,72,6.0NRT,292.4,13.2,D
-3.078,-43.271,327.2,1.2,1.1,2016-12-15,1310,T,79,6.0NRT,293.7,21.1,D
-3.524,-40.724,317.3,1,1,2016-12-15,1310,T,49,6.0NRT,292.1,6.6,D
-4.36,-41.046,324,1,1,2016-12-15,1310,T,77,6.0NRT,296.9,12.6,D
-8.075,-38.129,330.9,1.3,1.1,2016-12-15,1310,T,73,6.0NRT,310.7,17.8,D
-8.085,-38.569,332.8,1.2,1.1,2016-12-15,1310,T,78,6.0NRT,312.1,19.3,D
-8.087,-38.558,336.6,1.2,1.1,2016-12-15,1310,T,82,6.0NRT,311.1,26.7,D
-8.67,-37.138,328.4,1.6,1.2,2016-12-15,1310,T,69,6.0NRT,307,21.8,D
-10.722,-36.851,320.6,1.8,1.3,2016-12-15,1310,T,39,6.0NRT,302.1,17.8,D
-10.519,-39.976,331.7,1.1,1.1,2016-12-15,1310,T,81,6.0NRT,307.3,14.4,D
-11.179,-41.075,324.3,1,1,2016-12-15,1310,T,49,6.0NRT,303.7,7.9,D
-13.434,-39.793,315.8,1.2,1.1,2016-12-15,1310,T,47,6.0NRT,300.2,8.1,D
-13.558,-39.176,327.4,1.3,1.1,2016-12-15,1310,T,81,6.0NRT,298.7,30.9,D
-13.56,-39.164,325.1,1.3,1.1,2016-12-15,1310,T,79,6.0NRT,298.3,27,D
-14.564,-40.109,317.1,1.2,1.1,2016-12-15,1310,T,67,6.0NRT,298,12.5,D
-15.25,-41.272,318.7,1.1,1,2016-12-15,1310,T,47,6.0NRT,304.8,8.9,D
-25.076,-64.633,313.4,1.7,1.3,2016-12-15,1455,T,28,6.0NRT,298.7,15.6,D
-25.357,-63.318,337.8,2.1,1.4,2016-12-15,1455,T,89,6.0NRT,306.8,85.2,D
-25.36,-63.297,321.6,2.1,1.4,2016-12-15,1455,T,74,6.0NRT,306.2,24.3,D
-25.357,-63.324,327.6,2.1,1.4,2016-12-15,1455,T,81,6.0NRT,306.4,44.8,D
-25.359,-63.303,328.4,2.1,1.4,2016-12-15,1455,T,82,6.0NRT,306.5,48.2,D
-27.174,-65.502,314,1.6,1.2,2016-12-15,1455,T,40,6.0NRT,298.5,11.1,D
-27.347,-65.586,317,1.6,1.2,2016-12-15,1455,T,49,6.0NRT,300.6,12.7,D
-27.434,-65.619,316.1,1.6,1.2,2016-12-15,1455,T,58,6.0NRT,299.7,11.9,D
-27.817,-63.552,318.6,2.2,1.4,2016-12-15,1455,T,70,6.0NRT,304.9,26.2,D
-28.443,-61.531,312.8,3.1,1.7,2016-12-15,1455,T,48,6.0NRT,300.2,27.1,D
-28.686,-62.612,328.9,2.6,1.6,2016-12-15,1455,T,68,6.0NRT,302.5,73.7,D
-28.7,-62.614,323.6,2.6,1.6,2016-12-15,1455,T,53,6.0NRT,302.1,54,D
-29.191,-66.19,331.2,1.5,1.2,2016-12-15,1455,T,75,6.0NRT,314.5,23.1,D
-29.354,-66.784,321.4,1.4,1.2,2016-12-15,1455,T,46,6.0NRT,305.8,8.1,D
-32.698,-65.392,320.4,1.9,1.3,2016-12-15,1455,T,54,6.0NRT,307.3,17.2,D
-32.984,-68.777,325.6,1.2,1.1,2016-12-15,1455,T,25,6.0NRT,304.2,12.2,D
-32.803,-70.955,319,1,1,2016-12-15,1455,T,64,6.0NRT,302.2,8.8,D
-33.366,-69.148,320.5,1.2,1.1,2016-12-15,1455,T,43,6.0NRT,303,9.7,D
-33.402,-71.472,334,1,1,2016-12-15,1455,T,75,6.0NRT,306,21.7,D
-33.403,-71.461,376.3,1,1,2016-12-15,1455,T,100,6.0NRT,311.1,127.4,D
-33.405,-71.45,341.2,1,1,2016-12-15,1455,T,89,6.0NRT,307.3,33.1,D
-33.409,-71.479,327.9,1,1,2016-12-15,1455,T,66,6.0NRT,309.8,15,D
-33.41,-71.469,355.4,1,1,2016-12-15,1455,T,97,6.0NRT,308.7,64.4,D
-33.412,-71.458,396.7,1,1,2016-12-15,1455,T,100,6.0NRT,314.1,225.7,D
-33.413,-71.447,355,1,1,2016-12-15,1455,T,97,6.0NRT,307.4,63.4,D
-33.419,-71.47,330.8,1,1,2016-12-15,1455,T,75,6.0NRT,304.8,19.2,D
-33.421,-71.46,357.3,1,1,2016-12-15,1455,T,98,6.0NRT,302.9,69.3,D
-33.422,-71.449,352.5,1,1,2016-12-15,1455,T,96,6.0NRT,302.9,58,D
-33.445,-71.352,321.3,1,1,2016-12-15,1455,T,61,6.0NRT,304.7,10.1,D
-33.447,-71.342,320.7,1,1,2016-12-15,1455,T,63,6.0NRT,305.7,9,D
-33.448,-71.331,328.3,1,1,2016-12-15,1455,T,78,6.0NRT,304.1,16.5,D
-33.735,-69.117,321.3,1.2,1.1,2016-12-15,1455,T,52,6.0NRT,305.4,9.2,D
-33.782,-69.059,320.1,1.2,1.1,2016-12-15,1455,T,48,6.0NRT,306.2,7.6,D
-34.107,-70.459,326.5,1.1,1,2016-12-15,1455,T,49,6.0NRT,312.6,12,D
-34.624,-71.859,323.1,1,1,2016-12-15,1455,T,52,6.0NRT,299.5,13.5,D
-34.626,-71.848,332.8,1,1,2016-12-15,1455,T,84,6.0NRT,297.6,26,D
-34.729,-71.893,319.3,1,1,2016-12-15,1455,T,38,6.0NRT,302.8,8.8,D
-34.741,-71.873,314.4,1,1,2016-12-15,1455,T,11,6.0NRT,297.9,6.5,D
-34.866,-72.029,338.5,1,1,2016-12-15,1455,T,88,6.0NRT,301.7,34.7,D
-34.868,-72.018,348.7,1,1,2016-12-15,1455,T,94,6.0NRT,301.6,53.4,D
-34.875,-72.031,387.8,1,1,2016-12-15,1455,T,100,6.0NRT,301.8,181.8,D
-34.877,-72.02,328.4,1,1,2016-12-15,1455,T,25,6.0NRT,299,18.5,D
-34.879,-72.009,352.8,1,1,2016-12-15,1455,T,96,6.0NRT,302.9,61.4,D
-34.88,-71.998,354.7,1,1,2016-12-15,1455,T,97,6.0NRT,302.4,66.3,D
-34.895,-72.019,321.3,1,1,2016-12-15,1455,T,70,6.0NRT,299.6,15.1,D
-34.902,-72.032,314.9,1,1,2016-12-15,1455,T,31,6.0NRT,295.6,9.1,D
-34.904,-72.021,328.1,1,1,2016-12-15,1455,T,79,6.0NRT,295.7,22.4,D
-35.186,-72.04,341.4,1,1,2016-12-15,1455,T,84,6.0NRT,297.7,38.4,D
-35.207,-72.022,332.2,1,1,2016-12-15,1455,T,69,6.0NRT,303.2,23.7,D
-35.216,-72.024,370,1,1,2016-12-15,1455,T,100,6.0NRT,301.5,109.6,D
-35.218,-72.013,324.3,1,1,2016-12-15,1455,T,74,6.0NRT,299.1,14.5,D
-35.216,-72.092,355.8,1,1,2016-12-15,1455,T,98,6.0NRT,304.2,70.6,D
-35.217,-72.081,334.4,1,1,2016-12-15,1455,T,59,6.0NRT,298.7,28.1,D
-35.226,-72.083,316.4,1,1,2016-12-15,1455,T,29,6.0NRT,294.2,10,D
-36.971,-72.931,317.2,1,1,2016-12-15,1455,T,45,6.0NRT,305.1,9.3,D
-37.033,-73.137,314.6,1,1,2016-12-15,1455,T,34,6.0NRT,303.8,9.8,D
-37.239,-71.936,318.5,1,1,2016-12-15,1455,T,38,6.0NRT,307.1,7.9,D
-37.171,-72.953,315.9,1,1,2016-12-15,1455,T,25,6.0NRT,304.9,6.3,D
-37.247,-73.313,315.3,1,1,2016-12-15,1455,T,44,6.0NRT,303,7.8,D
-38.443,-60.218,328.1,4.6,2,2016-12-15,1455,T,76,6.0NRT,302.3,160.5,D
-38.445,-60.164,330.5,4.7,2,2016-12-15,1455,T,79,6.0NRT,301.5,190.1,D
-38.461,-60.219,318,4.6,2,2016-12-15,1455,T,49,6.0NRT,301.3,71.5,D
-38.463,-60.164,323.8,4.7,2,2016-12-15,1455,T,69,6.0NRT,300.5,124.6,D
