latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-14.254,-51.998,305.5,1.8,1.3,2016-10-18,01:45,T,29,5.0       ,294.1,15.9
-14.256,-52.015,305.2,1.8,1.3,2016-10-18,01:45,T,21,5.0       ,293.4,15.4
-13.516,-46.827,306.9,1,1,2016-10-18,01:45,T,32,5.0       ,296.1,7.2
-3.33,-50.161,307.2,1,1,2016-10-18,01:45,T,53,5.0       ,292.2,9
-3.425,-50.829,327,1.1,1,2016-10-18,01:45,T,100,5.0       ,293.7,34.3
-3.427,-50.839,314.3,1.1,1,2016-10-18,01:45,T,85,5.0       ,293,17
-3.187,-50.262,311.5,1,1,2016-10-18,01:45,T,75,5.0       ,291.1,13.2
-3.24,-50.637,345.9,1.1,1,2016-10-18,01:45,T,100,5.0       ,294.3,68.3
-3.241,-50.646,328.9,1.1,1,2016-10-18,01:45,T,100,5.0       ,293.1,36.2
-3.148,-50.237,307.5,1,1,2016-10-18,01:45,T,55,5.0       ,290.5,9.1
-3.138,-50.238,320.5,1,1,2016-10-18,01:45,T,100,5.0       ,290.9,22.3
-3.14,-50.247,320.1,1,1,2016-10-18,01:45,T,100,5.0       ,290.6,21.7
-3.131,-50.249,322.2,1,1,2016-10-18,01:45,T,100,5.0       ,290.4,24.2
-3.123,-50.259,320,1,1,2016-10-18,01:45,T,100,5.0       ,290.4,21.5
-3.114,-50.261,362.4,1,1,2016-10-18,01:45,T,100,5.0       ,293.7,107.3
-3.115,-50.27,336.1,1,1,2016-10-18,01:45,T,100,5.0       ,291.5,46.4
-3.514,-53.279,305.6,1.5,1.2,2016-10-18,01:45,T,33,5.0       ,289.4,15.4
-2.634,-47.676,305.5,1.1,1,2016-10-18,01:45,T,32,5.0       ,272.1,15.1
-3.278,-52.378,307.6,1.3,1.1,2016-10-18,01:45,T,55,5.0       ,292.5,13.8
-3.28,-52.39,307,1.3,1.1,2016-10-18,01:45,T,50,5.0       ,292.5,13.1
-3.28,-52.384,313.8,1.3,1.1,2016-10-18,01:45,T,83,5.0       ,292.6,21.7
-3.153,-52.141,305.7,1.3,1.1,2016-10-18,01:45,T,36,5.0       ,292.5,10.6
-3.08,-51.906,305.3,1.2,1.1,2016-10-18,01:45,T,25,5.0       ,292.8,9.3
-3.392,-54.393,315.8,1.8,1.3,2016-10-18,01:45,T,89,5.0       ,282.6,44.9
-3.394,-54.409,316.4,1.8,1.3,2016-10-18,01:45,T,91,5.0       ,282.4,46.2
-3.38,-54.395,312.6,1.8,1.3,2016-10-18,01:45,T,79,5.0       ,282.1,36.2
-3.383,-54.384,310.4,1.8,1.3,2016-10-18,01:45,T,71,5.0       ,282.3,31.4
-3.385,-54.4,320.6,1.8,1.3,2016-10-18,01:45,T,100,5.0       ,282.5,57.4
-2.322,-47.599,319.5,1.1,1,2016-10-18,01:45,T,98,5.0       ,292,25.9
-12.854,-68.074,313.9,1.4,1.2,2016-10-18,03:20,T,83,5.0       ,286.2,27.2
-18.034,-47.181,307.1,1.5,1.2,2016-10-18,04:50,A,52,5.0       ,291.3,19
-16,-61.916,306.4,4.6,2,2016-10-18,04:50,A,45,5.0       ,275.6,111.9
-17.326,-60.608,333.5,3.4,1.7,2016-10-18,04:50,A,100,5.0       ,292.4,238.4
-17.332,-60.576,330.5,3.4,1.7,2016-10-18,04:50,A,100,5.0       ,292.9,209
-17.342,-60.611,308.4,3.4,1.7,2016-10-18,04:50,A,61,5.0       ,292,55
-17.348,-60.579,324.2,3.4,1.7,2016-10-18,04:50,A,100,5.0       ,292.8,158.7
-17.515,-61.004,307.4,3.6,1.8,2016-10-18,04:50,A,45,5.0       ,289.9,60.7
-17.521,-61.013,305.1,3.6,1.8,2016-10-18,04:50,A,13,5.0       ,291.6,50
-17.441,-61.588,305,4,1.9,2016-10-18,04:50,A,11,5.0       ,289.8,67.5
-17.745,-60.27,306.8,3.2,1.7,2016-10-18,04:50,A,49,5.0       ,292.6,47
-17.751,-60.241,315.1,3.2,1.7,2016-10-18,04:50,A,87,5.0       ,293.3,89.6
-17.447,-61.594,305.4,4,1.9,2016-10-18,04:50,A,29,5.0       ,290.8,68.2
-17.75,-60.245,316.2,3.2,1.7,2016-10-18,04:50,A,90,5.0       ,293.3,96.2
-17.765,-60.248,310.8,3.2,1.7,2016-10-18,04:50,A,72,5.0       ,293.4,66.7
-19.823,-58.15,324.8,2,1.4,2016-10-18,04:50,A,100,5.0       ,288,77.4
-19.831,-58.172,305.9,2,1.4,2016-10-18,04:50,A,10,5.0       ,284.7,21.7
-19.844,-58.174,320.4,2,1.4,2016-10-18,04:50,A,100,5.0       ,284.3,63.5
-21.158,-55.012,307.8,1.2,1.1,2016-10-18,04:50,A,42,5.0       ,289.2,15.3
-21.159,-55.001,308.3,1.2,1.1,2016-10-18,04:50,A,55,5.0       ,286.5,16.6
-21.16,-55.008,313.7,1.2,1.1,2016-10-18,04:50,A,65,5.0       ,289.2,23.3
-21.168,-55.021,313.9,1.2,1.1,2016-10-18,04:50,A,70,5.0       ,288.9,22.4
-21.169,-55.009,335.9,1.2,1.1,2016-10-18,04:50,A,100,5.0       ,289.1,60.7
-20.989,-56.607,306.1,1.5,1.2,2016-10-18,04:50,A,40,5.0       ,283.1,16.2
-21.159,-55.686,310.3,1.3,1.1,2016-10-18,04:50,A,70,5.0       ,292.6,16.5
-21.435,-57.919,314.2,1.8,1.3,2016-10-18,04:50,A,85,5.0       ,275.3,40.4
-22.81,-51.514,315.4,1,1,2016-10-18,04:50,A,88,5.0       ,291.2,18.8
-22.811,-51.504,365.9,1,1,2016-10-18,04:50,A,100,5.0       ,293.5,119.9
-22.819,-51.515,316.8,1,1,2016-10-18,04:50,A,92,5.0       ,291.3,20.4
-22.82,-51.505,347.3,1,1,2016-10-18,04:50,A,100,5.0       ,293.1,70.4
0.354,-50.84,311.3,1.3,1.1,2016-10-18,04:45,A,74,5.0       ,293.5,20.4
-1.714,-46.367,306.5,1.1,1,2016-10-18,04:45,A,46,5.0       ,291,12.2
-2.627,-47.675,306.4,1,1,2016-10-18,04:45,A,45,5.0       ,292.5,9.5
-2.628,-47.666,306.1,1,1,2016-10-18,04:45,A,41,5.0       ,292.6,9.3
-2.274,-51.246,308.9,1.3,1.1,2016-10-18,04:45,A,63,5.0       ,291.7,16.7
-3.159,-47.752,326.5,1,1,2016-10-18,04:45,A,100,5.0       ,292.6,31.9
-3.183,-48.034,306.5,1,1,2016-10-18,04:45,A,46,5.0       ,289.8,9.4
-3.19,-48.044,305.6,1,1,2016-10-18,04:45,A,34,5.0       ,289.6,8.3
-3.192,-48.036,319.6,1,1,2016-10-18,04:45,A,99,5.0       ,289.2,22.8
-3.108,-50.263,325,1.1,1.1,2016-10-18,04:45,A,100,5.0       ,289.3,35
-3.11,-50.253,323.7,1.1,1.1,2016-10-18,04:45,A,100,5.0       ,290.1,32.7
-3.117,-50.265,312,1.1,1.1,2016-10-18,04:45,A,77,5.0       ,288.1,17.1
-3.119,-50.255,317.9,1.1,1.1,2016-10-18,04:45,A,95,5.0       ,289.3,23.8
-3.13,-50.246,310.6,1.1,1.1,2016-10-18,04:45,A,71,5.0       ,289.3,14.3
-3.131,-50.236,313.1,1.1,1.1,2016-10-18,04:45,A,81,5.0       ,289.9,17.4
-3.563,-47.317,332.8,1,1,2016-10-18,04:45,A,100,5.0       ,289.9,42.6
-3.565,-47.308,315.1,1,1,2016-10-18,04:45,A,87,5.0       ,288.5,18.9
-3.141,-50.238,308.7,1.1,1.1,2016-10-18,04:45,A,62,5.0       ,289.8,13
-3.568,-47.346,308.7,1,1,2016-10-18,04:45,A,60,5.0       ,291.5,11.1
-3.57,-47.337,325.6,1,1,2016-10-18,04:45,A,100,5.0       ,291.6,30.8
-3.571,-47.328,324.9,1,1,2016-10-18,04:45,A,100,5.0       ,290.5,29.4
-3.572,-47.318,330.5,1,1,2016-10-18,04:45,A,100,5.0       ,289.8,38.5
-3.574,-47.309,328.9,1,1,2016-10-18,04:45,A,100,5.0       ,289.3,36.6
-3.236,-50.637,322.7,1.2,1.1,2016-10-18,04:45,A,100,5.0       ,293.1,32.2
-3.237,-50.626,306.6,1.2,1.1,2016-10-18,04:45,A,46,5.0       ,292.4,10.7
-3.245,-50.638,311,1.2,1.1,2016-10-18,04:45,A,73,5.0       ,292.6,15.5
-3.81,-48.086,317.4,1,1,2016-10-18,04:45,A,93,5.0       ,292.2,19.8
-3.811,-48.077,312.8,1,1,2016-10-18,04:45,A,80,5.0       ,292.2,15.1
-3.421,-50.826,319.2,1.2,1.1,2016-10-18,04:45,A,98,5.0       ,293.5,27.4
-3.524,-50.268,320.1,1.1,1.1,2016-10-18,04:45,A,100,5.0       ,291.3,27.5
-3.525,-50.258,314.9,1.1,1,2016-10-18,04:45,A,87,5.0       ,292,19.9
-3.45,-50.83,306.7,1.2,1.1,2016-10-18,04:45,A,48,5.0       ,292.9,10.9
-3.533,-50.269,306.6,1.1,1.1,2016-10-18,04:45,A,45,5.0       ,291.1,12.2
-3.763,-50.141,305,1.1,1,2016-10-18,04:45,A,13,5.0       ,293.8,8.4
-4.517,-46.388,319.8,1.1,1.1,2016-10-18,04:45,A,99,5.0       ,292.9,27.2
-3.378,-54.389,307.2,2.1,1.4,2016-10-18,04:45,A,52,5.0       ,291.3,26
-3.989,-50.306,311.4,1.1,1,2016-10-18,04:45,A,75,5.0       ,293.9,15.7
-3.391,-54.391,313.4,2.1,1.4,2016-10-18,04:45,A,82,5.0       ,291.5,42.7
-4.566,-46.446,305.2,1.1,1.1,2016-10-18,04:45,A,22,5.0       ,293.8,9
-3.38,-54.378,305.3,2.1,1.4,2016-10-18,04:45,A,16,5.0       ,291.2,19.3
-3.39,-54.398,314.1,2.1,1.4,2016-10-18,04:45,A,84,5.0       ,291.5,43.2
-4.536,-47.784,330.8,1,1,2016-10-18,04:45,A,100,5.0       ,293.6,39.1
-4.538,-47.775,316.9,1,1,2016-10-18,04:45,A,92,5.0       ,292.8,20.8
-4.927,-45.716,319.7,1.2,1.1,2016-10-18,04:45,A,99,5.0       ,293.3,28.4
-4.929,-45.705,312.9,1.2,1.1,2016-10-18,04:45,A,80,5.0       ,293.1,18.2
-4.937,-45.717,312.5,1.2,1.1,2016-10-18,04:45,A,79,5.0       ,293.2,18.1
-4.939,-45.706,307.3,1.2,1.1,2016-10-18,04:45,A,53,5.0       ,293.2,11.4
-4.736,-47.357,308.6,1,1,2016-10-18,04:45,A,62,5.0       ,294.5,11.4
-4.301,-50.963,306.4,1.2,1.1,2016-10-18,04:45,A,45,5.0       ,293.6,11.7
-4.789,-47.811,305.9,1,1,2016-10-18,04:45,A,38,5.0       ,293.1,8.8
-5.071,-46.942,306.8,1.1,1,2016-10-18,04:45,A,48,5.0       ,293.7,10.8
-5.38,-46.199,305.2,1.2,1.1,2016-10-18,04:45,A,16,5.0       ,292.9,8.4
-5.39,-46.2,344.8,1.2,1.1,2016-10-18,04:45,A,100,5.0       ,294.7,76
-5.391,-46.19,310.1,1.2,1.1,2016-10-18,04:45,A,60,5.0       ,293.4,12.7
-5.399,-46.202,323,1.2,1.1,2016-10-18,04:45,A,100,5.0       ,293.1,30.8
-5.638,-46.671,308.1,1.1,1.1,2016-10-18,04:45,A,58,5.0       ,294.3,12.4
-5.561,-48.708,312.4,1,1,2016-10-18,04:45,A,78,5.0       ,293.9,14.7
-6.042,-47.562,305.6,1,1,2016-10-18,04:45,A,34,5.0       ,294.6,8.6
-5.779,-51.418,313.6,1.2,1.1,2016-10-18,04:45,A,83,5.0       ,291.3,20.8
-5.789,-51.419,305,1.2,1.1,2016-10-18,04:45,A,14,5.0       ,290.6,10.7
-6.574,-51.109,306.1,1.1,1.1,2016-10-18,04:45,A,42,5.0       ,291.6,11.4
-6.575,-51.099,315.6,1.1,1.1,2016-10-18,04:45,A,89,5.0       ,292,22.6
-7.492,-45.619,313.2,1.3,1.2,2016-10-18,04:45,A,81,5.0       ,295.3,22.9
-7.494,-45.607,308,1.4,1.2,2016-10-18,04:45,A,58,5.0       ,294.7,14.7
-7.502,-45.621,305.1,1.3,1.2,2016-10-18,04:45,A,17,5.0       ,294.4,11.3
-7.973,-43.928,308,1.8,1.3,2016-10-18,04:45,A,58,5.0       ,293.7,24.5
-7.392,-49.216,314.5,1,1,2016-10-18,04:45,A,85,5.0       ,289.1,18
-8.736,-48.083,311.7,1,1,2016-10-18,04:45,A,76,5.0       ,294.9,14.8
-8.997,-48.12,315.5,1,1,2016-10-18,04:45,A,88,5.0       ,295.2,18.7
-8.998,-48.111,307.1,1.1,1,2016-10-18,04:45,A,52,5.0       ,294.8,10
-9.146,-49.375,311.7,1,1,2016-10-18,04:45,A,76,5.0       ,295.5,12.2
-9.263,-48.697,309.1,1,1,2016-10-18,04:45,A,64,5.0       ,296.1,9.1
-9.335,-49.342,308.9,1,1,2016-10-18,04:45,A,63,5.0       ,295.3,10.6
-10.339,-45.23,326.1,1.6,1.2,2016-10-18,04:45,A,100,5.0       ,294.7,61.6
-10.341,-45.235,321.2,1.6,1.2,2016-10-18,04:45,A,100,5.0       ,294.5,49.6
-10.343,-45.22,307.5,1.6,1.2,2016-10-18,04:45,A,54,5.0       ,293.2,21.5
-10.35,-47.795,314,1.1,1,2016-10-18,04:45,A,84,5.0       ,296.1,18.1
-10.136,-49.912,305,1,1,2016-10-18,04:45,A,8,5.0       ,294.4,7.3
-10.894,-45.874,314.3,1.4,1.2,2016-10-18,04:45,A,85,5.0       ,291.8,33.5
-10.899,-45.868,308.8,1.4,1.2,2016-10-18,04:45,A,63,5.0       ,291.1,23.8
-10.679,-47.732,312.2,1.1,1.1,2016-10-18,04:45,A,78,5.0       ,295.2,16.1
-10.882,-46.317,321,1.3,1.2,2016-10-18,04:45,A,100,5.0       ,289.1,45.3
-10.893,-46.318,314.6,1.3,1.2,2016-10-18,04:45,A,79,5.0       ,290.8,34.7
-10.501,-49.435,306.4,1,1,2016-10-18,04:45,A,39,5.0       ,295.3,7.5
-10.51,-49.436,308.6,1,1,2016-10-18,04:45,A,62,5.0       ,296,9.8
-10.907,-47.937,311.1,1.1,1,2016-10-18,04:45,A,46,5.0       ,294.5,18.3
-10.271,-53.938,312.3,1.5,1.2,2016-10-18,04:45,A,78,5.0       ,293.9,25.4
-10.274,-53.931,311.2,1.5,1.2,2016-10-18,04:45,A,74,5.0       ,294,23.4
-10.651,-54.228,307.2,1.5,1.2,2016-10-18,04:45,A,52,5.0       ,293.1,18.9
-10.659,-54.243,334.1,1.5,1.2,2016-10-18,04:45,A,100,5.0       ,294,79.6
-10.662,-54.229,322.1,1.5,1.2,2016-10-18,04:45,A,100,5.0       ,293.9,47.3
-10.787,-53.75,309.9,1.4,1.2,2016-10-18,04:45,A,68,5.0       ,291,21.5
-10.789,-53.737,313.4,1.4,1.2,2016-10-18,04:45,A,82,5.0       ,293.7,27.2
-11.715,-47.83,327.3,1.1,1.1,2016-10-18,04:45,A,100,5.0       ,294.9,39
-11.539,-49.694,307.9,1,1,2016-10-18,04:45,A,57,5.0       ,296.4,10.1
-11.455,-50.892,307.4,1,1,2016-10-18,04:45,A,45,5.0       ,295.9,7.8
-11.475,-50.876,335.5,1,1,2016-10-18,04:45,A,100,5.0       ,297.4,43.3
-11.484,-50.874,315.5,1,1,2016-10-18,04:45,A,88,5.0       ,296.5,16.6
-11.896,-48.297,305.1,1.1,1,2016-10-18,04:45,A,16,5.0       ,294.6,7.3
-11.905,-48.298,326,1.1,1,2016-10-18,04:45,A,100,5.0       ,295.9,33
-11.906,-48.288,317.4,1.1,1,2016-10-18,04:45,A,93,5.0       ,295.8,20.9
-12.153,-48.631,308.4,1.1,1,2016-10-18,04:45,A,54,5.0       ,292.4,16
-11.807,-51.123,310.4,1,1,2016-10-18,04:45,A,71,5.0       ,296,12.6
-11.33,-47.109,320.7,1,1,2016-10-18,01:45,T,100,5.0       ,295.8,21.7
-11.927,-51.563,308.4,1.5,1.2,2016-10-18,01:45,T,60,5.0       ,296.2,16.1
-11.929,-51.577,306.1,1.5,1.2,2016-10-18,01:45,T,41,5.0       ,295.8,12.3
-10.901,-44.54,316.8,1.2,1.1,2016-10-18,01:45,T,92,5.0       ,295.5,25.8
-11.818,-51.133,307.1,1.4,1.2,2016-10-18,01:45,T,51,5.0       ,295.6,13.4
-11.811,-51.126,317.1,1.4,1.2,2016-10-18,01:45,T,92,5.0       ,296.7,28.8
-11.825,-51.229,308.7,1.4,1.2,2016-10-18,01:45,T,62,5.0       ,293.4,17.3
-11.464,-48.911,306.4,1.1,1,2016-10-18,01:45,T,39,5.0       ,296.1,6.8
-11.465,-48.921,317.4,1.1,1,2016-10-18,01:45,T,93,5.0       ,295.7,19.1
-11.466,-48.931,317.4,1.1,1,2016-10-18,01:45,T,93,5.0       ,294.9,19.2
-10.953,-45.419,317.1,1.1,1.1,2016-10-18,01:45,T,93,5.0       ,295.4,22.9
-10.955,-45.43,349.5,1.1,1.1,2016-10-18,01:45,T,100,5.0       ,298.1,83.9
-10.956,-45.44,311.6,1.1,1.1,2016-10-18,01:45,T,75,5.0       ,295,15.9
-11.54,-49.69,309.1,1.1,1.1,2016-10-18,01:45,T,64,5.0       ,296.9,12.1
-11.541,-49.7,309.7,1.1,1.1,2016-10-18,01:45,T,67,5.0       ,297.1,13.4
-11.537,-49.696,308.7,1.1,1.1,2016-10-18,01:45,T,62,5.0       ,296.9,13.3
-10.902,-45.865,305.4,1.1,1,2016-10-18,01:45,T,10,5.0       ,292.9,9.3
-10.894,-45.877,331.9,1.1,1,2016-10-18,01:45,T,100,5.0       ,294.6,44
-10.896,-45.886,309.1,1.1,1,2016-10-18,01:45,T,53,5.0       ,294.2,13.1
-10.884,-46.318,307,1,1,2016-10-18,01:45,T,24,5.0       ,296.1,8.5
-10.876,-46.316,308.9,1,1,2016-10-18,01:45,T,59,5.0       ,296.3,12.8
-10.877,-46.325,320.1,1,1,2016-10-18,01:45,T,100,5.0       ,296.1,25.4
-11.076,-47.906,307.3,1,1,2016-10-18,01:45,T,53,5.0       ,297.3,8.2
-11.298,-49.796,306.2,1.2,1.1,2016-10-18,01:45,T,43,5.0       ,295.7,10.1
-11.825,-54.522,311,2.5,1.5,2016-10-18,01:45,T,73,5.0       ,290.6,49.5
-11.828,-54.545,337,2.5,1.5,2016-10-18,01:45,T,100,5.0       ,293.2,181.1
-11.831,-54.568,317.2,2.5,1.5,2016-10-18,01:45,T,93,5.0       ,292,74.5
-11.036,-48.474,321.4,1,1,2016-10-18,01:45,T,100,5.0       ,296.6,24.1
-11.037,-48.483,307.7,1,1,2016-10-18,01:45,T,56,5.0       ,295.5,8.7
-10.823,-47.742,307.1,1,1,2016-10-18,01:45,T,51,5.0       ,297,7.8
-10.339,-45.233,306.9,1.2,1.1,2016-10-18,01:45,T,37,5.0       ,296,9.7
-10.683,-47.728,314.7,1,1,2016-10-18,01:45,T,86,5.0       ,297.2,14.4
-10.684,-47.738,318.4,1,1,2016-10-18,01:45,T,96,5.0       ,297.2,18.3
-10.674,-47.73,310.4,1,1,2016-10-18,01:45,T,64,5.0       ,295.5,10.1
-10.675,-47.739,312.3,1,1,2016-10-18,01:45,T,78,5.0       ,295.2,12.1
-10.6,-47.728,312.2,1,1,2016-10-18,01:45,T,78,5.0       ,295.4,12.6
-10.788,-49.136,308.2,1.1,1,2016-10-18,01:45,T,59,5.0       ,296.8,9.4
-9.431,-40.34,308.9,2.6,1.6,2016-10-18,01:45,T,63,5.0       ,294.1,39.7
-10.571,-47.714,306,1,1,2016-10-18,01:45,T,40,5.0       ,295.7,7.5
-11.154,-52.297,308.2,1.7,1.3,2016-10-18,01:45,T,45,5.0       ,293.8,21.6
-10.038,-44.446,305.7,1.3,1.1,2016-10-18,01:45,T,35,5.0       ,295.2,11.3
-10.677,-48.932,311.5,1.1,1,2016-10-18,01:45,T,75,5.0       ,296.6,12.1
-10.981,-51.941,310.1,1.6,1.2,2016-10-18,01:45,T,69,5.0       ,294.7,23.4
-10.983,-51.955,308.7,1.6,1.2,2016-10-18,01:45,T,62,5.0       ,294.7,19.5
-10.369,-47.784,311.4,1,1,2016-10-18,01:45,T,75,5.0       ,296.5,11.3
-11.426,-56.312,309.2,3.4,1.7,2016-10-18,01:45,T,65,5.0       ,281.3,81.5
-11.43,-56.342,317.3,3.4,1.7,2016-10-18,01:45,T,93,5.0       ,282.5,130.9
-10.353,-47.802,333.2,1,1,2016-10-18,01:45,T,100,5.0       ,299.4,39
-10.354,-47.811,316.6,1,1,2016-10-18,01:45,T,91,5.0       ,296.9,16.8
-10.344,-47.803,313.5,1,1,2016-10-18,01:45,T,82,5.0       ,296.5,14.3
-10.345,-47.812,309.9,1,1,2016-10-18,01:45,T,69,5.0       ,296.4,10.9
-10.379,-48.049,306.8,1,1,2016-10-18,01:45,T,46,5.0       ,296.6,7.7
-10.381,-48.067,307.5,1,1,2016-10-18,01:45,T,54,5.0       ,296,8.3
-11.416,-56.319,316.3,3.4,1.7,2016-10-18,01:45,T,90,5.0       ,282.4,124
-11.42,-56.351,311.9,3.4,1.7,2016-10-18,01:45,T,77,5.0       ,283.4,95.3
-11.329,-55.701,306.4,3.1,1.7,2016-10-18,01:45,T,45,5.0       ,292.2,45.9
-10.777,-51.412,308.7,1.4,1.2,2016-10-18,01:45,T,62,5.0       ,296.1,15.9
-10.506,-49.436,324.8,1.1,1,2016-10-18,01:45,T,100,5.0       ,296.9,30.7
-10.507,-49.446,325,1.1,1,2016-10-18,01:45,T,100,5.0       ,296.8,31.1
-11.213,-55.749,320.4,3.1,1.7,2016-10-18,01:45,T,100,5.0       ,291.9,122.9
-11.217,-55.777,318,3.1,1.7,2016-10-18,01:45,T,95,5.0       ,291.6,109.2
-11.215,-55.756,327.7,3.1,1.7,2016-10-18,01:45,T,100,5.0       ,291.9,172.5
-11.218,-55.784,306.6,3.1,1.7,2016-10-18,01:45,T,47,5.0       ,291,50.6
-10.354,-49.531,332.9,1.1,1,2016-10-18,01:45,T,100,5.0       ,297.6,43.5
-10.621,-51.537,305.2,1.4,1.2,2016-10-18,01:45,T,24,5.0       ,295.2,10.7
-10.144,-48.077,312,1,1,2016-10-18,01:45,T,77,5.0       ,295.8,12.8
-9.953,-46.997,308.7,1,1,2016-10-18,01:45,T,62,5.0       ,297.3,9.5
-9.954,-47.006,315.5,1,1,2016-10-18,01:45,T,88,5.0       ,297.2,15.9
-9.945,-47.008,315.8,1,1,2016-10-18,01:45,T,89,5.0       ,297.3,16.1
-10.794,-53.733,306,2.1,1.4,2016-10-18,01:45,T,40,5.0       ,293,23.7
-10.796,-53.752,323.8,2.1,1.4,2016-10-18,01:45,T,100,5.0       ,293.7,81.2
-10.794,-53.74,318.3,2.1,1.4,2016-10-18,01:45,T,96,5.0       ,293.4,60
-10.796,-53.759,314.5,2.1,1.4,2016-10-18,01:45,T,85,5.0       ,293.4,46.9
-10.461,-51.387,306.2,1.4,1.2,2016-10-18,01:45,T,42,5.0       ,294.6,11.6
-9.842,-46.992,320.3,1,1,2016-10-18,01:45,T,100,5.0       ,297.1,22.5
-10.159,-49.309,306.4,1.1,1,2016-10-18,01:45,T,45,5.0       ,296.3,7.5
-9.997,-48.475,309.5,1,1,2016-10-18,01:45,T,67,5.0       ,297.1,8.9
-9.445,-44.921,305.8,1.2,1.1,2016-10-18,01:45,T,37,5.0       ,294.5,9.9
-10.204,-50.534,306.9,1.2,1.1,2016-10-18,01:45,T,50,5.0       ,296.2,10.3
-9.871,-48.163,309.2,1,1,2016-10-18,01:45,T,65,5.0       ,296.2,9.4
-10.658,-54.228,322.5,2.3,1.5,2016-10-18,01:45,T,100,5.0       ,293.1,85.2
-10.661,-54.249,331.3,2.3,1.5,2016-10-18,01:45,T,100,5.0       ,293,126.9
-9.862,-48.164,306.8,1,1,2016-10-18,01:45,T,49,5.0       ,296.2,7
-10.662,-54.235,328.6,2.3,1.5,2016-10-18,01:45,T,100,5.0       ,293.5,113
-10.664,-54.256,317,2.3,1.5,2016-10-18,01:45,T,92,5.0       ,292.4,63.2
-10.648,-54.236,305.2,2.3,1.5,2016-10-18,01:45,T,23,5.0       ,292.3,24.7
-10.673,-55.004,307.6,2.6,1.6,2016-10-18,01:45,T,55,5.0       ,292.8,39.4
-10.669,-55.01,306.6,2.6,1.6,2016-10-18,01:45,T,47,5.0       ,292.9,36.6
-9.916,-49.472,307.9,1.1,1,2016-10-18,01:45,T,57,5.0       ,295.7,9.2
-9.905,-49.533,309.5,1.1,1,2016-10-18,01:45,T,66,5.0       ,295.8,10.8
-10.223,-52.715,311.4,1.7,1.3,2016-10-18,01:45,T,60,5.0       ,294.5,26.1
-10.212,-52.716,312.8,1.7,1.3,2016-10-18,01:45,T,80,5.0       ,294.5,29.6
-12.134,-48.948,311.1,1,1,2016-10-18,04:45,A,54,5.0       ,297.3,12.9
-12.135,-48.938,308.9,1,1,2016-10-18,04:45,A,25,5.0       ,295.9,11.1
-12.143,-48.949,315,1,1,2016-10-18,04:45,A,77,5.0       ,296.9,17
-12.144,-48.94,313.3,1,1,2016-10-18,04:45,A,64,5.0       ,295.2,15.4
-11.817,-51.227,309,1,1,2016-10-18,04:45,A,64,5.0       ,294.4,11.4
-11.819,-51.218,307.4,1,1,2016-10-18,04:45,A,53,5.0       ,294.7,10.1
-11.917,-51.306,308.7,1,1,2016-10-18,04:45,A,62,5.0       ,295.2,10.6
-12.653,-46.865,308.4,1.3,1.1,2016-10-18,04:45,A,52,5.0       ,296,15.3
-12.808,-46.306,313.5,1.4,1.2,2016-10-18,04:45,A,82,5.0       ,295,24.5
-12.819,-46.307,324.1,1.4,1.2,2016-10-18,04:45,A,100,5.0       ,294.9,45.2
-12.515,-48.921,314.5,1,1,2016-10-18,04:45,A,85,5.0       ,295.4,18.3
-12.524,-48.922,314.6,1,1,2016-10-18,04:45,A,86,5.0       ,296.3,16.5
-12.525,-48.913,318.3,1,1,2016-10-18,04:45,A,96,5.0       ,295.8,20.9
-12.215,-51.217,308,1,1,2016-10-18,04:45,A,58,5.0       ,296.2,9.3
-11.413,-56.32,308.6,2.1,1.4,2016-10-18,04:45,A,61,5.0       ,274.6,42.5
-11.425,-56.322,311.2,2.1,1.4,2016-10-18,04:45,A,74,5.0       ,274.9,49.5
-12.27,-51.101,314.7,1,1,2016-10-18,04:45,A,86,5.0       ,295.4,16.2
-11.426,-56.328,308.1,2.1,1.4,2016-10-18,04:45,A,42,5.0       ,275.1,38.9
-12.396,-50.691,309.2,1,1,2016-10-18,04:45,A,65,5.0       ,295.6,10
-11.814,-54.516,320.5,1.5,1.2,2016-10-18,04:45,A,100,5.0       ,294.4,43.5
-11.82,-54.545,321,1.5,1.2,2016-10-18,04:45,A,100,5.0       ,294,43.6
-11.823,-54.531,330.4,1.5,1.2,2016-10-18,04:45,A,100,5.0       ,295.7,66.7
-11.825,-54.517,315.1,1.5,1.2,2016-10-18,04:45,A,87,5.0       ,294.2,30.4
-12.413,-50.703,319.8,1,1,2016-10-18,04:45,A,99,5.0       ,296.3,21.6
-11.829,-54.561,305.8,1.6,1.2,2016-10-18,04:45,A,23,5.0       ,292.9,14.8
-11.831,-54.547,325.7,1.5,1.2,2016-10-18,04:45,A,100,5.0       ,294.6,56.4
9.746,-63.467,308.4,2.3,1.5,2016-10-18,06:20,A,61,5.0       ,291.3,37
9.737,-63.476,318,2.3,1.5,2016-10-18,06:20,A,95,5.0       ,291.2,71.2
9.733,-63.455,312.7,2.3,1.5,2016-10-18,06:20,A,80,5.0       ,291.1,52.7
9.658,-63.558,324.3,2.3,1.5,2016-10-18,06:20,A,100,5.0       ,291.6,93.3
9.655,-63.622,346.3,2.3,1.5,2016-10-18,06:20,A,100,5.0       ,290.5,213.1
